Taxon	Oral_to_Gut _transmitter	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupcancer	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
Ligilactobacillus_salivarius	-	58	27	4.96194379310345	0.921863333333333	1.94685403406285e-06	5.90140129075303e-05	4.18745320095694	0.836751323607616	1.18333185525817e-06	3.8261063320014e-05	18.2200271138984	10.2014468593001	32.5414024706265	1.28615314524149	0.274765241903594	1.09962444131426e-05	4.85609404934564e-05	3.61883859858734	2.74941428944622	4.76319369288771	TRUE	20	9	2.629668	0.194363333333333	0.0086924726362059	2.89168225579697	1.04777529578044	0.00690284695181692	7.42135312698648	3.58980868699775	15.3424561133072	TRUE
Gemella_sanguinis	transmitter	83	63	0.0363521686746988	0.0190542857142857	3.52898279196025e-06	0.000100679803182395	2.42069213030329	0.593887006886628	6.498126296092e-05	0.00121215048215562	5.35427830828816	3.54750599768052	8.0812537657017	1.00598557394055	0.220789122852555	1.10138215552169e-05	4.85609404934564e-05	2.73460109670528	2.19283768377063	3.41021280938726	TRUE	30	21	0.00813633333333333	0.00507619047619048	0.0769487510427289	1.49688274676771	0.826710931293811	0.0732594438867238	2.82232229678646	1.59126246510091	5.00577580483108	TRUE
Streptococcus_parasanguinis	transmitter	98	92	1.28378642857143	0.396267391304348	4.32367157035356e-06	0.000116498928423415	1.90334443538298	0.558206145196353	0.000779599711467319	0.0079590351157591	3.74079377802441	2.54054547854395	5.50808407402577	1.31401072717518	0.304101167211514	2.51406000228252e-05	9.97390214614377e-05	3.72106801235517	2.74535271398972	5.04355854969559	TRUE	39	37	0.328365641025641	0.301222162162162	0.372375307197194	0.703604790143882	1.01862934782208	0.491363775971533	1.62856893713846	0.803837307639394	3.29946962874992	TRUE
Granulicatella_SGB8255	-	88	66	0.0571402272727273	0.0244315151515152	4.61563393486966e-06	0.000117820129390094	2.59853682739896	0.586218279477782	1.49888865091636e-05	0.000403867219830241	6.0567204607217	4.03430049718757	9.09299214694054	0.927922178758619	0.240270934131762	0.000166003928784434	0.000520331918605672	2.52924838799506	1.98903827818607	3.2161761180431	TRUE	33	30	0.0196115151515151	0.00937466666666666	0.275896280436701	0.826058680822271	0.857865789681579	0.337956191688164	1.77283550602622	0.978194251183706	3.21300777184488	TRUE
Limosilactobacillus_oris	-	30	5	0.349981666666667	0.594346	6.19355467917087e-06	0.000150193700969894	2.32545095891689	0.519973320337869	1.26677549166608e-05	0.000383991320911281	5.0122242352292	3.49544864370539	7.18717233321662	-1.25785746611637	0.188956381510261	1.414704431346e-07	1.03959340788304e-06	0.284262416378006	0.235318856667436	0.343385661945743	TRUE	8	1	0.05003875	0.00119	0.012928743423881	1.45791681515083	0.549048117984328	0.0092477174571689	2.74711406549863	1.87757260486202	4.01935758399872	TRUE
Clostridiaceae_bacterium	-	77	93	0.515261298701299	1.11752247311828	2.34167725470964e-05	0.000540815937397228	-2.53030083983198	0.69787368836688	0.000361634104652482	0.00461559317780142	0.173102583312088	0.106714303890735	0.280791826932583	-0.982344774555581	0.251830935292368	0.000138442161326128	0.000447629654954482	0.374432109854624	0.291074593429957	0.481661429938309	TRUE	37	39	0.368462972972973	0.347262564102564	0.368666097669528	-0.823799960564205	1.0581952768452	0.438152769437239	0.564951936265723	0.271308238605286	1.17641355799275	TRUE
Veillonella_parvula	transmitter	80	65	0.6232635	0.159587384615385	2.55939816145769e-05	0.000548919128363733	2.61994350470138	0.699758108830213	0.000233790764242099	0.00336615867081601	6.14725999646071	3.78471691685242	9.98457910968764	1.53707042749899	0.287599690961522	3.50010798750792e-07	2.3909188365371e-06	4.65094501274751	3.48849613523363	6.2007491689975	TRUE	41	36	1.08916804878049	0.208330833333333	0.16118840223175	1.320309154025	0.99885901693033	0.189306236163887	2.49719616274167	1.24958594971966	4.99044397595115	TRUE
Lacrimispora_amygdalina	-	42	71	0.0267690476190476	0.0452112676056338	2.60312163966307e-05	0.000548919128363733	-2.78954825140884	0.628093688369703	1.44527970767715e-05	0.000403867219830241	0.14463130404731	0.0935809094918897	0.223530784473068	-0.810491580605637	0.220942445889415	0.00037658451617733	0.00102608702441576	0.444639436366826	0.356495370033636	0.554577268013201	TRUE	28	33	0.133177857142857	0.119469393939394	0.16358480974411	-1.28715519819323	1.05585131068427	0.22574433958964	0.409758221629153	0.197099154277531	0.851864640455368	TRUE
Fusicatenibacter_saccharivorans	-	84	95	0.737052857142857	1.26123410526316	3.03854692340377e-05	0.000614039690771178	-2.08366114139666	0.661075653786802	0.00185899345898695	0.015281556400147	0.235914967661541	0.149194184334934	0.373043173330411	-0.990928011669615	0.222532461139359	1.49636790273114e-05	6.4047113283987e-05	0.371232023469112	0.29716715923214	0.463756545659591	TRUE	38	44	0.596938684210526	1.55951159090909	0.000669770704765386	-2.44775444802974	1.01585757343002	0.0178392889090388	0.183295789607324	0.0906460508782446	0.370643245483472	TRUE
Gemella_haemolysans	transmitter	45	18	0.0190691111111111	0.0256677777777778	3.26306002519283e-05	0.000633033644887408	2.24847808486133	0.524257302589293	2.73821551617521e-05	0.000603652056974991	4.75181307431013	3.30401624989169	6.83402434655851	0.704992043646206	0.187601664638596	0.000385602093182001	0.00104122077675187	2.02383058254616	1.6776439174621	2.44145386527868	TRUE	7	2	0.0359457142857143	0.003635	0.0777966998817664	0.845039358320921	0.469338417850607	0.0748594917224764	1.79631375053096	1.2974697836046	2.48695047169588	TRUE
Rothia_SGB49305	-	41	16	0.0170553658536585	0.00570125	3.88734207923173e-05	0.000706482183094715	2.14382953625838	0.509054112494727	3.76491521175089e-05	0.000760826615707993	4.41933573527497	3.10539206343232	6.28923109937097	0.597691866723306	0.166198563499927	0.000691428071273438	0.00176496112930325	1.81791795727113	1.53955483002404	2.14661123781946	TRUE	13	1	0.00335230769230769	0.00103	0.000481351596978475	1.89874929246007	0.513916912236844	0.000362640750861625	3.72889789191457	2.61141614870741	5.32457436751603	TRUE
Lancefieldella_parvula	-	66	39	0.0544666666666667	0.0207133333333333	3.93299359660975e-05	0.000706482183094715	2.74362372650688	0.627378020347633	1.92713132810403e-05	0.000467329347065228	6.69750487651171	4.33564221003287	10.3460039823162	0.909887701409802	0.232780202869367	0.000166291644090473	0.000520331918605672	2.484043563131	1.96817653734119	3.13512142151041	TRUE	21	6	0.0110309523809524	0.004515	0.00100332632109204	2.3879707211749	0.698151026659688	0.000912953870075209	5.23420605896373	3.22616381142183	8.49210228280947	TRUE
Candidatus_Saccharibacteria_unclassified_SGB19846	-	58	29	0.0157736206896552	0.00842620689655173	4.46152188732117e-05	0.000772799326910988	2.45604424721419	0.56964647307665	2.49288449132124e-05	0.000575737608709905	5.48710144025978	3.69710950159877	8.14373558659298	0.356524190517201	0.174764047786813	0.0444517171135422	0.0748579263891249	1.42835608277314	1.19932649219979	1.70112234863829	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Clostridium_SGB4750	-	42	72	0.116715952380952	0.162636944444444	5.49701428428474e-05	0.000890829777635871	-3.09045640812428	0.70057505483101	1.64101496181198e-05	0.000418890661304638	0.117403196335218	0.0722413436701318	0.190798091639379	-0.507761085174034	0.244287042461592	0.0399437271636885	0.0694362282236162	0.601841543454444	0.471400075822094	0.768377567177836	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Limosilactobacillus_vaginalis	-	25	5	0.8455108	0.021812	5.51028728434559e-05	0.000890829777635871	2.17927376097506	0.509474913445241	2.87024962107847e-05	0.0006052482896622	4.52925498314766	3.18170228485421	6.44753935653284	1.79911723085339	0.171946335864147	3.50899707041955e-11	1.75321024080663e-09	6.0443093787788	5.08945572703406	7.17830703828203	TRUE	6	-	0.04761	-	0.0119969775563375	1.23624567241606	0.480511265320824	0.0115883902752073	2.35584671544025	1.68849090354603	3.28696692116902	TRUE
Streptococcus_mutans	transmitter	59	35	0.14619186440678	0.0780488571428571	6.04746134930009e-05	0.000946135082067917	2.73846855717931	0.680730453337904	8.02195485990777e-05	0.00138951718109117	6.67361544940424	4.16333054198188	10.6974795100765	1.19917100847468	0.231736201838884	1.33079549492092e-06	8.01206502540687e-06	3.31736571446626	2.63118629343891	4.18249187104613	TRUE	14	11	0.10874	0.0310454545454545	0.399128451747268	0.70497640715387	0.864319760507675	0.416682316812564	1.63011800675439	0.895432536792083	2.96759901696751	TRUE
Eubacterium_brachy	-	29	7	0.00895689655172414	0.00678714285714286	6.41933574385748e-05	0.0009729305736784	1.77090093679279	0.422568623721701	4.0944455599642e-05	0.000794322438633055	3.41267005210742	2.54617629401492	4.57404183360237	0.573552471445076	0.148389258050629	0.000475719072151951	0.00125393342387878	1.77455994067785	1.52984008968208	2.05842623964246	TRUE	9	4	0.00461333333333333	0.00173	0.125141746176516	0.814188578280304	0.514378353064778	0.116675549602028	1.75830893976631	1.23098247697374	2.51153073702779	TRUE
Clostridiales_bacterium_KLE1615	-	53	75	0.0762562264150943	0.0788410666666667	7.07812659951293e-05	0.00104027012144357	-2.55843471414112	0.679574248918225	0.000216384544055592	0.00336615867081601	0.169759625741211	0.105989337095096	0.271898393948247	-0.938409483292879	0.218630886145846	3.49567967588285e-05	0.000132453487718999	0.391249629813078	0.314415358497061	0.486860036229119	TRUE	39	37	0.128772564102564	0.118737027027027	0.659350535967219	0.267474871143948	0.968803042932412	0.783061873697682	1.20369916511458	0.615005760272685	2.35589936499965	FALSE
Gemella_morbillorum	transmitter	62	35	0.0365354838709678	0.0145568571428571	8.93044032044718e-05	0.00127390104571085	2.43834286437451	0.601011574825583	7.00643248315125e-05	0.00125856287197347	5.42018789421307	3.57348390294647	8.22123104692044	0.543108350378564	0.208281793734904	0.0105902019495865	0.0206275017893552	1.72134911125418	1.39769794277572	2.11994499822414	TRUE	16	10	0.0188025	0.009468	0.111592416840845	1.2028567021975	0.755395283828674	0.1145257329316	2.30195032670495	1.36363867124904	3.88590864892631	TRUE
Roseburia_faecis	-	62	79	0.384550322580645	0.859789113924051	0.000126956966518066	0.00175926082175034	-2.65067384920068	0.801333155107492	0.00110610256956347	0.0101218820044959	0.159245681098626	0.0913781468815178	0.277519164198487	-1.19249032317121	0.24939571896489	4.3790875310715e-06	2.18954376553575e-05	0.303464597366982	0.23648132407561	0.389420865326602	TRUE	29	33	0.651158965517241	1.73472666666667	0.161372199900309	-1.66765926151955	1.26758073885587	0.191369930096056	0.314763626074468	0.130738866524487	0.75781703584673	TRUE
Clostridium_sp_AM22_11AC	-	53	72	0.0961616981132076	0.230156388888889	0.000134661035546277	0.00181418339555401	-2.55498970273541	0.707713137666256	0.000382624196791466	0.00475827526779131	0.170165479117596	0.104190609380826	0.277916507595069	-1.42298953569331	0.249111247339975	7.91641101499311e-08	6.87250285941013e-07	0.240992483278584	0.187852014500841	0.309165579890647	TRUE	33	31	0.271428181818182	0.497284838709678	0.291184566565399	-0.439193954666303	1.13825718372221	0.70044578264669	0.737546566757111	0.335073352297032	1.62345031142012	TRUE
Bacteroides_uniformis	-	96	98	1.56941427083333	3.42610897959184	0.000156236465235346	0.00199647883696082	-1.50651701769184	0.583606670571927	0.0105209945968446	0.0572453515506219	0.351959902481085	0.234860550865626	0.527443934274723	-1.50109825952115	0.330739055106177	9.97203330235647e-06	4.56267561475744e-05	0.222885239843237	0.160119108170981	0.310255476110506	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Streptococcus_vestibularis	transmitter	71	54	0.968206056338028	0.207163703703704	0.000156425145988683	0.00199647883696082	2.68646567989607	0.764497433550258	0.000540472657871476	0.00618941936103603	6.43734450857916	3.78939687702116	10.935620012098	1.62099759298674	0.2711378737329	2.26547783435915e-08	2.38860162970476e-07	5.05813375925832	3.85688444611805	6.63351922619815	TRUE	25	17	0.4843772	0.0943076470588235	0.0251001786268762	2.31049924708721	1.08433035268352	0.035607527943299	4.96054710858694	2.33944918830111	10.5182996662473	TRUE
Olsenella_profusa	-	25	6	0.008382	0.00197833333333333	0.000164838251756757	0.00202543400240157	1.46496450683133	0.375217558884788	0.000127325985040709	0.00205843675815813	2.76056679052183	2.12836701165807	3.58055211492645	0.893752320906018	0.157676123601085	3.97130573946901e-06	2.04902476983242e-05	2.44428420385749	2.0877275907415	2.86173603094707	TRUE	3	1	0.00514666666666667	0.00174	0.295700642167529	0.349649373363444	0.319972416707245	0.277183211725083	1.2742509010141	1.02078352975502	1.59065591421221	TRUE
Streptococcus_salivarius	transmitter	102	101	3.22592823529412	1.24045346534653	0.000167046103290851	0.00202543400240157	1.06521635699397	0.453026095670469	0.0196322561880797	0.0850146808144524	2.09248366005608	1.52857809497653	2.8644188229512	0.885628934642494	0.308695839191178	0.00455849407386268	0.00978260896382035	2.42450876962444	1.78056921243486	3.30132787477975	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Ruminococcus_bicirculans	-	32	56	0.3281121875	0.653027142857143	0.000171276889304101	0.00202608027591437	-2.9648594446243	0.792409708793301	0.000235978133624215	0.00336615867081601	0.128082080740006	0.073951890890849	0.22183367063464	-0.974434142862647	0.227740426822488	4.85772670748892e-05	0.000175820705457621	0.377405850947388	0.300539955730287	0.473930915385997	TRUE	21	17	0.771452380952381	0.942820588235294	0.469835486879216	0.913689289636572	1.21729904690509	0.454699450326191	1.88385678162599	0.810222605683186	4.38017447154014	FALSE
Streptococcus_sanguinis	transmitter	66	45	0.0283303030303031	0.0116382222222222	0.000222722743220682	0.00257191739195311	2.16287970479112	0.624158331520757	0.000642124460861933	0.00692067474484528	4.47807814666168	2.9053689329942	6.9021127265041	0.715194939448428	0.188768349704729	0.000248442907294905	0.000704648011918298	2.04458521372637	1.6928721606283	2.46937057233962	TRUE	29	25	0.0257596551724138	0.007788	0.318435025136838	0.873054038419976	0.885397973006383	0.326532762535826	1.83153597462237	0.991480336337375	3.38334902205709	TRUE
Clostridium_sp_AF20_17LB	-	8	28	0.023205	0.0335060714285714	0.000252575361251105	0.00284881512108804	-1.6733639009375	0.452444368645275	0.000276907958935992	0.00373056555788767	0.313521459471961	0.229122608944159	0.429009192948675	-0.42276199933952	0.167417098039212	0.0163930208174186	0.0304817513413587	0.655234560813866	0.554228015060586	0.774649274338841	TRUE	16	18	0.04453625	0.0801088888888889	0.595525727334232	-0.490028453538361	0.976371076570728	0.616872383837871	0.712011055029221	0.361884311447738	1.40088897597054	TRUE
Actinomyces_SGB17132	-	71	45	0.0150069014084507	0.0110784444444444	0.000282173931246188	0.00311032628760002	2.2124643517056	0.589371313730704	0.000225329231632482	0.00336615867081601	4.63466271616745	3.0803473390894	6.97327155936334	0.3107865379737	0.212091973800819	0.145581223663188	0.206000148974665	1.36449792160534	1.10372912964999	1.68687636128234	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB1456_SGB2019	-	21	4	0.0522452380952381	0.049115	0.000325434552443383	0.00350746128744535	1.53774717161033	0.412658497192898	0.00024965816003025	0.00345954878899061	2.90340770090284	2.18114952430629	3.8648319080018	0.329422469131108	0.156261289844388	0.046119422870255	0.0771307589381851	1.39016503336038	1.18905774111832	1.62528593284315	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Klebsiella_quasipneumoniae	-	32	11	0.35372875	1.11165181818182	0.000352264854680742	0.0036265257952104	2.03415139922937	0.566536819375	0.000410919414290544	0.00486087599831497	4.09581740222218	2.765642309992	6.06575916622948	-0.10429441644622	0.205083601021647	0.613796268336161	0.682777959043666	0.900960000927636	0.733903289320203	1.10604344616497	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Phascolarctobacterium_faecium	-	62	80	0.460998870967742	0.73555475	0.000358094066174535	0.0036265257952104	-2.46315550807391	0.774045095956903	0.00168332868838369	0.0142140903767305	0.181349477268645	0.106048740810131	0.310118089610251	-0.947577184606899	0.287996124716827	0.0012665868639817	0.00308690768357348	0.387679161568093	0.290668071874095	0.517067909609422	TRUE	26	38	1.30269653846154	2.33308236842105	0.000449781298909193	-4.10049521221731	1.29169587565766	0.00200613390792451	0.0582945486439013	0.0238116088694433	0.142714187026524	TRUE
Eubacterium_nodatum	-	19	3	0.00514578947368421	0.00150333333333333	0.000358913893134225	0.0036265257952104	1.03930232080258	0.296118765081056	0.000548752644380514	0.00618941936103603	2.05523351359793	1.67386543961206	2.52349125291401	-0.0218138888734439	0.147677149205081	0.884048009753147	0.916160864808283	0.978422313386274	0.844094319153471	1.13412707751928	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Phascolarctobacterium_succinatutens	predominantly fecal	23	5	0.24945	0.287256	0.000375994269458887	0.00372157593239918	1.87211212093799	0.521154382776625	0.000408344636614699	0.00486087599831497	3.66068115609611	2.55081405954638	5.25345486333888	-1.10288613110662	0.150294746463782	8.58613279976903e-08	7.17978346187583e-07	0.331911759143057	0.285594908067658	0.385740126120665	TRUE	18	2	0.947004444444444	0.479835	7.90463093318384e-05	3.96625629296625	0.947850733849003	6.23739874662723e-05	15.6301128867434	8.10271591063998	30.1504374022963	TRUE
Klebsiella_pneumoniae	predominantly fecal	76	58	5.03869986842105	1.28314965517241	0.000584265643570786	0.00556149740673114	2.70972583045523	0.852323535930673	0.00169982936463994	0.0142140903767305	6.54197311475314	3.6235462145879	11.8109193866098	0.829628897013167	0.326376584364451	0.0121796678103516	0.0232564523150414	2.29246784072536	1.65409215690938	3.17721644396134	TRUE	31	34	2.71145290322581	2.26317029411765	0.64188574338361	-0.679085399569393	1.22069195679213	0.57926574761301	0.6245610911692	0.267984719133994	1.45559253476472	FALSE
Anaerostipes_hadrus	-	89	99	1.15798258426966	2.2506601010101	0.000584817253078944	0.00556149740673114	-1.76820313903242	0.606788380835149	0.00395429955055379	0.0273976468859798	0.293574153111746	0.192777486314849	0.447073903819442	-0.732894926093866	0.246651667319117	0.00335634776626386	0.00743300761021906	0.480515916575255	0.375481305959396	0.614932201463917	TRUE	39	45	0.362639230769231	1.68110777777778	2.62849234417394e-05	-2.66055898406873	0.949106417857614	0.00609941734185133	0.158158282644638	0.0819185845641366	0.305352472850857	TRUE
Lactobacillus_gasseri	transmitter	37	17	2.94291918918919	0.322460588235294	0.00059799133790261	0.00557741920928396	2.53461719180054	0.697472320889767	0.000350893080597718	0.00459954443486198	5.7942309589367	3.57302218307758	9.39627874814442	1.31744994919727	0.215149578518892	1.22854064482179e-07	9.61035826997692e-07	3.73388762351731	3.01108467405986	4.63019751824441	TRUE	13	5	0.416714615384615	0.479266	0.0431363416127973	1.62894427520143	0.834398583379735	0.0537636588950733	3.09286588406302	1.73453108023688	5.51493108759662	TRUE
Olsenella_uli	occasional transmitter	26	8	0.00566192307692308	0.0031675	0.000665185611639025	0.00608707588009297	1.35214298197389	0.386457978614153	0.000570457151021785	0.00628799359649013	2.55291053783464	1.95299059729101	3.33711397444892	0.403526516522115	0.148502737537371	0.010532478020009	0.0206275017893552	1.49709492940344	1.29049230710493	1.73677379966222	TRUE	4	1	0.0990775	2e-04	0.159865076055098	0.782544079847608	0.444674495557097	0.0815598960846791	1.72016157025817	1.26388884117346	2.34115195213355	TRUE
